	otu	otu_occ	otu_rel
1226	OTU_864	0.008333333	6.989468e-08
1227	OTU_9765	0.008333333	8.242256e-08
1228	OTU_584	0.008333333	1.146736e-07
1229	OTU_372	0.008333333	2.624564e-08
1230	OTU_472	0.008333333	5.991497e-08
1231	OTU_369	0.008333333	1.226482e-07
1232	OTU_500	0.008333333	2.523700e-08
1233	OTU_1427	0.008333333	3.363809e-08
1234	OTU_526	0.008333333	3.041318e-08
1235	OTU_9225	0.008333333	4.609527e-08
1236	OTU_12662	0.008333333	4.627008e-08
1237	OTU_609	0.008333333	1.481763e-08
1238	OTU_315	0.008333333	1.042435e-07
1239	OTU_387	0.008333333	6.332850e-08
1240	OTU_10663	0.008333333	3.349357e-08
1241	OTU_518	0.008333333	4.843131e-08
1242	OTU_603	0.008333333	4.627008e-08
1243	OTU_795	0.008333333	1.226482e-07
1244	OTU_1020	0.008333333	2.913712e-08
1245	OTU_504	0.008333333	3.363809e-08
1246	OTU_12004	0.008333333	3.529458e-08
1247	OTU_9020	0.008333333	1.688496e-08
1248	OTU_802	0.008333333	4.316470e-08
1249	OTU_13191	0.008333333	2.624564e-08
1250	OTU_455	0.008333333	3.363809e-08
1251	OTU_3630	0.008333333	5.125871e-08
1252	OTU_495	0.008333333	5.195896e-08
1253	OTU_5340	0.008333333	2.684129e-08
1254	OTU_1190	0.008333333	3.792119e-08
1255	OTU_940	0.008333333	4.020579e-08
1256	OTU_292	0.008333333	3.349357e-08
1257	OTU_769	0.008333333	2.706375e-08
1258	OTU_9367	0.008333333	7.151173e-08
1259	OTU_2253	0.008333333	4.042678e-08
1260	OTU_542	0.008333333	1.481763e-08
1261	OTU_13118	0.008333333	4.529330e-08
1262	OTU_12754	0.008333333	2.884704e-08
1263	OTU_1157	0.008333333	6.681473e-08
1264	OTU_572	0.008333333	4.080107e-08
1265	OTU_4563	0.008333333	3.749363e-08
1266	OTU_527	0.008333333	4.316470e-08
1267	OTU_3800	0.008333333	4.080107e-08
1268	OTU_724	0.008333333	8.242256e-08
1269	OTU_1847	0.008333333	5.195896e-08
1270	OTU_970	0.008333333	6.849071e-08
1271	OTU_1593	0.008333333	2.269915e-08
1272	OTU_502	0.008333333	1.481763e-08
1273	OTU_4867	0.008333333	1.490864e-07
1274	OTU_13418	0.008333333	3.749363e-08
1275	OTU_623	0.008333333	4.020579e-08
1276	OTU_2142	0.008333333	1.226482e-07
1277	OTU_5371	0.008333333	3.989283e-08
1278	OTU_796	0.008333333	3.989283e-08
1279	OTU_2250	0.008333333	2.966211e-08
1280	OTU_1193	0.008333333	7.626299e-08
1281	OTU_1530	0.008333333	1.042435e-07
1282	OTU_922	0.008333333	3.332800e-08
1283	OTU_2606	0.008333333	6.743870e-08
1284	OTU_6857	0.008333333	5.125871e-08
1285	OTU_487	0.008333333	5.881882e-08
1286	OTU_849	0.008333333	3.792119e-08
1287	OTU_1067	0.008333333	4.529330e-08
1288	OTU_627	0.008333333	6.681473e-08
1289	OTU_7838	0.008333333	5.381587e-08
1290	OTU_1069	0.008333333	3.380978e-08
1291	OTU_1023	0.008333333	6.955748e-08
1292	OTU_597	0.008333333	4.627008e-08
1293	OTU_1497	0.008333333	4.042678e-08
1294	OTU_759	0.008333333	2.755878e-08
1295	OTU_1276	0.008333333	3.380978e-08
1296	OTU_8577	0.008333333	6.849071e-08
1297	OTU_739	0.008333333	2.684129e-08
1298	OTU_551	0.008333333	2.950667e-08
1299	OTU_564	0.008333333	2.706375e-08
1300	OTU_673	0.008333333	3.706076e-08
1301	OTU_586	0.008333333	5.195896e-08
1302	OTU_863	0.008333333	3.041318e-08
1303	OTU_5230	0.008333333	1.490864e-07
1304	OTU_937	0.008333333	6.849071e-08
1305	OTU_932	0.008333333	3.749363e-08
1306	OTU_647	0.008333333	6.989468e-08
1307	OTU_582	0.008333333	4.627008e-08
1308	OTU_1673	0.008333333	3.580826e-08
1309	OTU_694	0.008333333	2.764380e-08
1310	OTU_756	0.008333333	3.449284e-08
1311	OTU_1028	0.008333333	8.242256e-08
1312	OTU_644	0.008333333	4.316470e-08
1313	OTU_9239	0.008333333	7.626299e-08
1314	OTU_8918	0.008333333	4.590599e-09
1315	OTU_370	0.008333333	3.156207e-08
1316	OTU_9658	0.008333333	1.997395e-07
1317	OTU_491	0.008333333	3.380978e-08
1318	OTU_1413	0.008333333	5.388024e-08
1319	OTU_740	0.008333333	5.991497e-08
1320	OTU_879	0.008333333	1.068157e-07
1321	OTU_1010	0.008333333	5.125871e-08
1322	OTU_610	0.008333333	3.580826e-08
1323	OTU_3233	0.008333333	2.411942e-08
1324	OTU_720	0.008333333	1.481763e-08
1325	OTU_1115	0.008333333	2.764380e-08
1326	OTU_1178	0.008333333	1.580138e-07
1327	OTU_662	0.008333333	2.624564e-08
1328	OTU_11480	0.008333333	5.881882e-08
1329	OTU_364	0.008333333	5.200922e-08
1330	OTU_10597	0.008333333	1.688496e-08
1331	OTU_722	0.008333333	6.835588e-08
1332	OTU_872	0.008333333	3.529458e-08
1333	OTU_1299	0.008333333	3.792119e-08
1334	OTU_1021	0.008333333	3.596512e-08
1335	OTU_716	0.008333333	5.388024e-08
1336	OTU_4449	0.008333333	3.380978e-08
1337	OTU_5207	0.008333333	8.242256e-08
1338	OTU_8050	0.008333333	5.211493e-08
1339	OTU_3984	0.008333333	5.388024e-08
1340	OTU_2421	0.008333333	4.042678e-08
1341	OTU_1803	0.008333333	1.580138e-07
1342	OTU_1287	0.008333333	3.726110e-08
1343	OTU_844	0.008333333	4.316470e-08
1344	OTU_12367	0.008333333	2.884704e-08
1345	OTU_810	0.008333333	3.363809e-08
1346	OTU_1324	0.008333333	1.890309e-08
1347	OTU_1515	0.008333333	4.590599e-09
1348	OTU_1221	0.008333333	2.755878e-08
1349	OTU_2608	0.008333333	3.706076e-08
1350	OTU_2081	0.008333333	1.481763e-08
1351	OTU_1338	0.008333333	1.481763e-08
1352	OTU_3617	0.008333333	2.755878e-08
1353	OTU_715	0.008333333	8.786265e-08
1354	OTU_927	0.008333333	1.226482e-07
1355	OTU_2103	0.008333333	4.080107e-08
1356	OTU_2040	0.008333333	8.843234e-08
1357	OTU_1327	0.008333333	1.481763e-08
1358	OTU_1732	0.008333333	3.706076e-08
1359	OTU_5869	0.008333333	7.359261e-08
1360	OTU_2742	0.008333333	6.271747e-08
1361	OTU_2726	0.008333333	3.706076e-08
1362	OTU_1698	0.008333333	3.596512e-08
1363	OTU_648	0.008333333	4.080107e-08
1364	OTU_3643	0.008333333	4.651232e-08
1365	OTU_7459	0.008333333	2.950667e-08
1366	OTU_2786	0.008333333	1.068157e-07
1367	OTU_13249	0.008333333	7.359261e-08
1368	OTU_1671	0.008333333	8.547798e-08
1369	OTU_1042	0.008333333	1.042435e-07
1370	OTU_9166	0.008333333	4.627008e-08
1371	OTU_12138	0.008333333	4.478746e-08
1372	OTU_10593	0.008333333	4.590599e-09
1373	OTU_1393	0.008333333	1.481763e-08
1374	OTU_653	0.008333333	4.843131e-08
1375	OTU_982	0.008333333	4.651232e-08
1376	OTU_736	0.008333333	8.242256e-08
1377	OTU_2739	0.008333333	9.966552e-08
1378	OTU_3409	0.008333333	2.269915e-08
1379	OTU_1449	0.008333333	3.041318e-08
1380	OTU_767	0.008333333	5.125871e-08
1381	OTU_1241	0.008333333	5.881882e-08
1382	OTU_1389	0.008333333	4.529330e-08
1383	OTU_897	0.008333333	2.684129e-08
1384	OTU_1182	0.008333333	6.849071e-08
1385	OTU_857	0.008333333	4.321954e-08
1386	OTU_12514	0.008333333	3.380978e-08
1387	OTU_1843	0.008333333	7.359261e-08
1388	OTU_3127	0.008333333	3.041318e-08
1389	OTU_4781	0.008333333	5.294939e-08
1390	OTU_1533	0.008333333	6.271747e-08
1391	OTU_2620	0.008333333	5.881882e-08
1392	OTU_7395	0.008333333	1.688496e-08
1393	OTU_886	0.008333333	4.392369e-08
1394	OTU_1912	0.008333333	2.269915e-08
1395	OTU_1424	0.008333333	4.080107e-08
1396	OTU_13267	0.008333333	2.269915e-08
1397	OTU_1181	0.008333333	5.211493e-08
1398	OTU_1703	0.008333333	1.042435e-07
1399	OTU_926	0.008333333	8.769253e-08
1400	OTU_5712	0.008333333	4.238402e-08
1401	OTU_1513	0.008333333	3.596512e-08
1402	OTU_986	0.008333333	2.966211e-08
1403	OTU_2853	0.008333333	5.881882e-08
1404	OTU_12875	0.008333333	1.728502e-08
1405	OTU_1418	0.008333333	2.523700e-08
1406	OTU_1442	0.008333333	2.624564e-08
1407	OTU_1062	0.008333333	2.624564e-08
1408	OTU_1088	0.008333333	2.523700e-08
1409	OTU_783	0.008333333	4.392369e-08
1410	OTU_1031	0.008333333	6.835588e-08
1411	OTU_2966	0.008333333	4.529330e-08
1412	OTU_7597	0.008333333	3.596512e-08
1413	OTU_2998	0.008333333	1.481763e-08
1414	OTU_6743	0.008333333	2.966211e-08
1415	OTU_1543	0.008333333	2.755878e-08
1416	OTU_705	0.008333333	4.238402e-08
1417	OTU_7347	0.008333333	4.042678e-08
1418	OTU_2700	0.008333333	2.523700e-08
1419	OTU_1808	0.008333333	2.913712e-08
1420	OTU_1055	0.008333333	3.629674e-08
1421	OTU_5951	0.008333333	5.211493e-08
1422	OTU_1100	0.008333333	2.706375e-08
1423	OTU_1197	0.008333333	5.273427e-08
1424	OTU_4501	0.008333333	3.629674e-08
1425	OTU_2071	0.008333333	2.624564e-08
1426	OTU_1073	0.008333333	3.349357e-08
1427	OTU_3080	0.008333333	1.481763e-08
1428	OTU_1368	0.008333333	5.265863e-08
1429	OTU_1066	0.008333333	6.271747e-08
1430	OTU_7830	0.008333333	2.706375e-08
1431	OTU_2876	0.008333333	9.731917e-09
1432	OTU_1091	0.008333333	3.792119e-08
1433	OTU_1149	0.008333333	3.363809e-08
1434	OTU_8222	0.008333333	4.042678e-08
1435	OTU_1171	0.008333333	3.596512e-08
1436	OTU_837	0.008333333	6.849071e-08
1437	OTU_4668	0.008333333	4.627008e-08
1438	OTU_5367	0.008333333	3.449284e-08
1439	OTU_1506	0.008333333	4.627008e-08
1440	OTU_1886	0.008333333	2.269915e-08
1441	OTU_1119	0.008333333	3.363809e-08
1442	OTU_773	0.008333333	5.211493e-08
1443	OTU_1275	0.008333333	9.922407e-08
1444	OTU_9202	0.008333333	2.884704e-08
1445	OTU_617	0.008333333	8.843234e-08
1446	OTU_7496	0.008333333	3.449284e-08
1447	OTU_1001	0.008333333	5.881882e-08
1448	OTU_4491	0.008333333	3.349357e-08
1449	OTU_1852	0.008333333	5.381587e-08
1450	OTU_12881	0.008333333	5.294939e-08
1451	OTU_1179	0.008333333	4.478746e-08
1452	OTU_2364	0.008333333	5.125871e-08
1453	OTU_1195	0.008333333	2.913712e-08
1454	OTU_1040	0.008333333	3.380978e-08
1455	OTU_12747	0.008333333	6.332850e-08
1456	OTU_3676	0.008333333	4.316470e-08
1457	OTU_2288	0.008333333	1.146736e-07
1458	OTU_8283	0.008333333	2.624564e-08
1459	OTU_3308	0.008333333	3.700677e-08
1460	OTU_1502	0.008333333	2.884704e-08
1461	OTU_7864	0.008333333	3.629674e-08
1462	OTU_2439	0.008333333	9.922407e-08
1463	OTU_2140	0.008333333	2.706375e-08
1464	OTU_3548	0.008333333	6.849071e-08
1465	OTU_8399	0.008333333	1.997395e-07
1466	OTU_1809	0.008333333	1.728502e-08
1467	OTU_1767	0.008333333	2.966211e-08
1468	OTU_1170	0.008333333	8.547798e-08
1469	OTU_13050	0.008333333	8.242256e-08
1470	OTU_1017	0.008333333	3.989283e-08
1471	OTU_2247	0.008333333	4.020579e-08
1472	OTU_4094	0.008333333	5.881882e-08
1473	OTU_1281	0.008333333	5.881882e-08
1474	OTU_1555	0.008333333	3.792119e-08
1475	OTU_1746	0.008333333	4.020579e-08
1476	OTU_1632	0.008333333	2.684129e-08
1477	OTU_11541	0.008333333	3.162231e-08
1478	OTU_6555	0.008333333	6.332850e-08
1479	OTU_2321	0.008333333	3.706076e-08
1480	OTU_3275	0.008333333	3.041318e-08
1481	OTU_4047	0.008333333	4.651232e-08
1482	OTU_1959	0.008333333	3.569277e-08
1483	OTU_11890	0.008333333	2.269915e-08
1484	OTU_12536	0.008333333	1.580138e-07
1485	OTU_1591	0.008333333	7.760167e-08
1486	OTU_12679	0.008333333	4.627008e-08
1487	OTU_1293	0.008333333	5.125871e-08
1488	OTU_1328	0.008333333	2.523700e-08
1489	OTU_5640	0.008333333	2.706375e-08
1490	OTU_945	0.008333333	7.760167e-08
1491	OTU_2237	0.008333333	2.624564e-08
1492	OTU_1994	0.008333333	2.523700e-08
1493	OTU_1755	0.008333333	4.529330e-08
1494	OTU_3000	0.008333333	2.755878e-08
1495	OTU_2094	0.008333333	3.363809e-08
1496	OTU_2008	0.008333333	2.624564e-08
1497	OTU_11490	0.008333333	3.706076e-08
1498	OTU_3262	0.008333333	5.991497e-08
1499	OTU_1595	0.008333333	5.881882e-08
1500	OTU_2814	0.008333333	4.042678e-08
1501	OTU_1278	0.008333333	2.764380e-08
1502	OTU_9688	0.008333333	3.629674e-08
1503	OTU_2268	0.008333333	2.684129e-08
1504	OTU_2007	0.008333333	5.388024e-08
1505	OTU_7557	0.008333333	3.580826e-08
1506	OTU_3297	0.008333333	2.684129e-08
1507	OTU_1239	0.008333333	5.125871e-08
1508	OTU_3826	0.008333333	5.991497e-08
1509	OTU_1756	0.008333333	6.849071e-08
1510	OTU_10621	0.008333333	8.786265e-08
1511	OTU_6331	0.008333333	2.764380e-08
1512	OTU_1536	0.008333333	5.381587e-08
1513	OTU_2551	0.008333333	5.125871e-08
1514	OTU_1321	0.008333333	5.125871e-08
1515	OTU_2194	0.008333333	3.596512e-08
1516	OTU_1572	0.008333333	5.931494e-08
1517	OTU_1773	0.008333333	6.332850e-08
1518	OTU_2255	0.008333333	4.316470e-08
1519	OTU_2374	0.008333333	3.989283e-08
1520	OTU_953	0.008333333	4.392369e-08
1521	OTU_4773	0.008333333	2.755878e-08
1522	OTU_3158	0.008333333	7.626299e-08
1523	OTU_5072	0.008333333	8.316202e-08
1524	OTU_3524	0.008333333	3.140175e-08
1525	OTU_1719	0.008333333	1.580138e-07
1526	OTU_1941	0.008333333	5.881882e-08
1527	OTU_2193	0.008333333	3.380978e-08
1528	OTU_1844	0.008333333	6.955748e-08
1529	OTU_11866	0.008333333	2.684129e-08
1530	OTU_6657	0.008333333	4.152382e-08
1531	OTU_2922	0.008333333	3.580826e-08
1532	OTU_3170	0.008333333	6.522545e-08
1533	OTU_1709	0.008333333	9.922407e-08
1534	OTU_1156	0.008333333	5.273427e-08
1535	OTU_2650	0.008333333	4.392369e-08
1536	OTU_2025	0.008333333	5.200922e-08
1537	OTU_2579	0.008333333	2.913712e-08
1538	OTU_2547	0.008333333	3.596512e-08
1539	OTU_13828	0.008333333	2.950667e-08
1540	OTU_6264	0.008333333	3.529458e-08
1541	OTU_2763	0.008333333	3.706076e-08
1542	OTU_12438	0.008333333	6.271747e-08
1543	OTU_13756	0.008333333	6.332850e-08
1544	OTU_8397	0.008333333	6.955748e-08
1545	OTU_6636	0.008333333	1.191634e-07
1546	OTU_2964	0.008333333	5.881882e-08
1547	OTU_4438	0.008333333	8.242256e-08
1548	OTU_5142	0.008333333	2.269915e-08
1549	OTU_3382	0.008333333	3.041318e-08
1550	OTU_1739	0.008333333	5.991497e-08
1551	OTU_3255	0.008333333	1.580138e-07
1552	OTU_2869	0.008333333	3.989283e-08
1553	OTU_5964	0.008333333	9.966552e-08
1554	OTU_13287	0.008333333	6.955748e-08
1555	OTU_2767	0.008333333	2.269915e-08
1556	OTU_1388	0.008333333	2.684129e-08
1557	OTU_1826	0.008333333	4.843131e-08
1558	OTU_7490	0.008333333	1.688496e-08
1559	OTU_2743	0.008333333	1.481763e-08
1560	OTU_4534	0.008333333	5.125871e-08
1561	OTU_4768	0.008333333	3.749363e-08
1562	OTU_1892	0.008333333	3.726110e-08
1563	OTU_3063	0.008333333	8.242256e-08
1564	OTU_2499	0.008333333	5.211493e-08
1565	OTU_12280	0.008333333	1.728502e-08
1566	OTU_9659	0.008333333	6.271747e-08
1567	OTU_1630	0.008333333	5.125871e-08
1568	OTU_4780	0.008333333	2.523700e-08
1569	OTU_2112	0.008333333	7.151173e-08
1570	OTU_2171	0.008333333	3.596512e-08
1571	OTU_3328	0.008333333	2.966211e-08
1572	OTU_1982	0.008333333	5.125871e-08
1573	OTU_4965	0.008333333	4.392369e-08
1574	OTU_2930	0.008333333	6.849071e-08
1575	OTU_2577	0.008333333	5.125871e-08
1576	OTU_4939	0.008333333	4.529330e-08
1577	OTU_10992	0.008333333	3.706076e-08
1578	OTU_2649	0.008333333	7.151173e-08
1579	OTU_1246	0.008333333	1.481763e-08
1580	OTU_2797	0.008333333	3.792119e-08
1581	OTU_2701	0.008333333	4.080107e-08
1582	OTU_2093	0.008333333	1.113665e-07
1583	OTU_11897	0.008333333	5.991497e-08
1584	OTU_4685	0.008333333	5.200922e-08
1585	OTU_2708	0.008333333	2.710485e-08
1586	OTU_2346	0.008333333	5.858643e-07
1587	OTU_7075	0.008333333	4.627008e-08
1588	OTU_4656	0.008333333	2.523700e-08
1589	OTU_4378	0.008333333	2.286927e-07
1590	OTU_4158	0.008333333	2.755878e-08
1591	OTU_6478	0.008333333	1.481763e-08
1592	OTU_1751	0.008333333	1.038901e-07
1593	OTU_1712	0.008333333	4.042678e-08
1594	OTU_3248	0.008333333	3.349357e-08
1595	OTU_2356	0.008333333	2.624564e-08
1596	OTU_4795	0.008333333	3.349357e-08
1597	OTU_3196	0.008333333	1.481763e-08
1598	OTU_2723	0.008333333	4.590599e-09
1599	OTU_2544	0.008333333	3.449284e-08
1600	OTU_5860	0.008333333	2.523700e-08
1601	OTU_3305	0.008333333	2.913712e-08
1602	OTU_3290	0.008333333	2.523700e-08
1603	OTU_2481	0.008333333	1.068157e-07
1604	OTU_4437	0.008333333	2.966211e-08
1605	OTU_2311	0.008333333	7.760167e-08
1606	OTU_7594	0.008333333	4.316470e-08
1607	OTU_4464	0.008333333	4.042678e-08
1608	OTU_1823	0.008333333	1.997395e-07
1609	OTU_3399	0.008333333	4.843131e-08
1610	OTU_8926	0.008333333	4.020579e-08
1611	OTU_6496	0.008333333	2.684129e-08
1612	OTU_10819	0.008333333	8.316202e-08
1613	OTU_1675	0.008333333	2.966211e-08
1614	OTU_7227	0.008333333	3.700677e-08
1615	OTU_12929	0.008333333	4.316470e-08
1616	OTU_1922	0.008333333	3.749363e-08
1617	OTU_3042	0.008333333	4.627008e-08
1618	OTU_2482	0.008333333	3.449284e-08
1619	OTU_2717	0.008333333	5.125871e-08
1620	OTU_6339	0.008333333	2.286927e-07
1621	OTU_3100	0.008333333	3.596512e-08
1622	OTU_3299	0.008333333	3.041318e-08
1623	OTU_7253	0.008333333	2.970261e-08
1624	OTU_5323	0.008333333	6.681473e-08
1625	OTU_4111	0.008333333	3.363809e-08
1626	OTU_2961	0.008333333	6.849071e-08
1627	OTU_6250	0.008333333	5.265863e-08
1628	OTU_5910	0.008333333	2.884704e-08
1629	OTU_2077	0.008333333	3.349357e-08
1630	OTU_2983	0.008333333	2.624564e-08
1631	OTU_10312	0.008333333	5.211493e-08
1632	OTU_4009	0.008333333	2.884704e-08
1633	OTU_3352	0.008333333	3.706076e-08
1634	OTU_7192	0.008333333	2.684129e-08
1635	OTU_3118	0.008333333	2.966211e-08
1636	OTU_7396	0.008333333	2.966211e-08
1637	OTU_5442	0.008333333	2.684129e-08
1638	OTU_11775	0.008333333	2.408547e-08
1639	OTU_2640	0.008333333	5.991497e-08
1640	OTU_2881	0.008333333	4.651232e-08
1641	OTU_3387	0.008333333	6.849071e-08
1642	OTU_8972	0.008333333	2.970261e-08
1643	OTU_11618	0.008333333	2.764380e-08
1644	OTU_2370	0.008333333	1.038901e-07
1645	OTU_3360	0.008333333	1.481763e-08
1646	OTU_4451	0.008333333	3.989283e-08
1647	OTU_7556	0.008333333	2.913712e-08
1648	OTU_6924	0.008333333	6.332850e-08
1649	OTU_4748	0.008333333	1.580138e-07
1650	OTU_3471	0.008333333	3.380978e-08
1651	OTU_8784	0.008333333	6.955748e-08
1652	OTU_3996	0.008333333	6.849071e-08
1653	OTU_5382	0.008333333	8.547798e-08
1654	OTU_4385	0.008333333	1.042435e-07
1655	OTU_3963	0.008333333	4.627008e-08
1656	OTU_2625	0.008333333	2.624564e-08
1657	OTU_5682	0.008333333	2.684129e-08
1658	OTU_4868	0.008333333	5.881882e-08
1659	OTU_8569	0.008333333	3.041318e-08
1660	OTU_3508	0.008333333	1.191634e-07
1661	OTU_4528	0.008333333	5.125871e-08
1662	OTU_3545	0.008333333	3.629674e-08
1663	OTU_4123	0.008333333	3.156207e-08
1664	OTU_12191	0.008333333	6.271747e-08
1665	OTU_7661	0.008333333	5.211493e-08
1666	OTU_8661	0.008333333	3.349357e-08
1667	OTU_3993	0.008333333	1.481763e-08
1668	OTU_11071	0.008333333	1.469620e-07
1669	OTU_3053	0.008333333	3.363809e-08
1670	OTU_3052	0.008333333	8.843234e-08
1671	OTU_5006	0.008333333	4.392369e-08
1672	OTU_7433	0.008333333	2.710485e-08
1673	OTU_7863	0.008333333	3.792119e-08
1674	OTU_6935	0.008333333	4.020579e-08
1675	OTU_9755	0.008333333	8.786265e-08
1676	OTU_1830	0.008333333	4.724246e-08
1677	OTU_4079	0.008333333	2.269915e-08
1678	OTU_4670	0.008333333	5.881882e-08
1679	OTU_5209	0.008333333	1.481763e-08
1680	OTU_7793	0.008333333	2.684129e-08
1681	OTU_4138	0.008333333	6.039917e-08
1682	OTU_3708	0.008333333	1.481763e-08
1683	OTU_11602	0.008333333	2.684129e-08
1684	OTU_4546	0.008333333	2.286927e-07
1685	OTU_6696	0.008333333	4.843131e-08
1686	OTU_4360	0.008333333	8.769253e-08
1687	OTU_4069	0.008333333	6.522545e-08
1688	OTU_11830	0.008333333	8.843234e-08
1689	OTU_6989	0.008333333	3.156207e-08
1690	OTU_3884	0.008333333	2.269915e-08
1691	OTU_4109	0.008333333	2.764380e-08
1692	OTU_4259	0.008333333	6.522545e-08
1693	OTU_3860	0.008333333	5.273427e-08
1694	OTU_4520	0.008333333	9.731917e-09
1695	OTU_13583	0.008333333	6.733843e-08
1696	OTU_5020	0.008333333	3.449284e-08
1697	OTU_11894	0.008333333	3.580826e-08
1698	OTU_4152	0.008333333	4.843131e-08
1699	OTU_5976	0.008333333	2.269915e-08
1700	OTU_4453	0.008333333	3.363809e-08
1701	OTU_5027	0.008333333	8.786265e-08
1702	OTU_4192	0.008333333	3.958678e-08
1703	OTU_6260	0.008333333	3.706076e-08
1704	OTU_7707	0.008333333	6.332850e-08
1705	OTU_4556	0.008333333	5.125871e-08
1706	OTU_3378	0.008333333	3.041318e-08
1707	OTU_4529	0.008333333	3.529458e-08
1708	OTU_4211	0.008333333	5.125871e-08
1709	OTU_4280	0.008333333	3.162231e-08
1710	OTU_6287	0.008333333	9.731917e-09
1711	OTU_5931	0.008333333	1.688496e-08
1712	OTU_4450	0.008333333	3.792119e-08
1713	OTU_12111	0.008333333	3.449284e-08
1714	OTU_10575	0.008333333	5.273427e-08
1715	OTU_4573	0.008333333	5.881882e-08
1716	OTU_4813	0.008333333	6.849071e-08
1717	OTU_5152	0.008333333	4.152382e-08
1718	OTU_10612	0.008333333	4.651232e-08
1719	OTU_3546	0.008333333	2.286927e-07
1720	OTU_10965	0.008333333	6.332850e-08
1721	OTU_6975	0.008333333	3.140175e-08
1722	OTU_11445	0.008333333	5.200922e-08
1723	OTU_6149	0.008333333	4.843131e-08
1724	OTU_4498	0.008333333	3.349357e-08
1725	OTU_788	0.008333333	3.449284e-08
1726	OTU_13810	0.008333333	3.332800e-08
1727	OTU_8440	0.008333333	6.955748e-08
1728	OTU_4963	0.008333333	5.211493e-08
1729	OTU_6281	0.008333333	1.481763e-08
1730	OTU_9400	0.008333333	3.700677e-08
1731	OTU_5784	0.008333333	1.688496e-08
1732	OTU_5434	0.008333333	4.590599e-09
1733	OTU_8167	0.008333333	3.706076e-08
1734	OTU_4961	0.008333333	3.958678e-08
1735	OTU_5928	0.008333333	1.497514e-08
1736	OTU_6620	0.008333333	3.706076e-08
1737	OTU_9679	0.008333333	2.966211e-08
1738	OTU_9987	0.008333333	3.706076e-08
1739	OTU_8472	0.008333333	5.211493e-08
1740	OTU_7777	0.008333333	8.769253e-08
1741	OTU_1295	0.008333333	4.392369e-08
1742	OTU_3174	0.008333333	5.200922e-08
1743	OTU_3921	0.008333333	1.042435e-07
1744	OTU_6049	0.008333333	5.195896e-08
1745	OTU_12021	0.008333333	6.522545e-08
1746	OTU_13129	0.008333333	2.970261e-08
1747	OTU_10182	0.008333333	2.884704e-08
1748	OTU_3392	0.008333333	1.481763e-08
1749	OTU_1552	0.008333333	4.529330e-08
1750	OTU_6135	0.008333333	3.449284e-08
1751	OTU_7095	0.008333333	3.958678e-08
1752	OTU_9092	0.008333333	4.080107e-08
1753	OTU_7001	0.008333333	4.392369e-08
1754	OTU_11403	0.008333333	2.755878e-08
1755	OTU_11049	0.008333333	3.989283e-08
1756	OTU_11615	0.008333333	6.989468e-08
1757	OTU_11884	0.008333333	1.191634e-07
1758	OTU_9717	0.008333333	5.125871e-08
1759	OTU_9627	0.008333333	3.706076e-08
1760	OTU_7866	0.008333333	2.706375e-08
1761	OTU_9155	0.008333333	1.890309e-08
1762	OTU_10228	0.008333333	5.339690e-08
1763	OTU_7544	0.008333333	4.529330e-08
1764	OTU_6990	0.008333333	2.966211e-08
1765	OTU_7089	0.008333333	9.731917e-09
1766	OTU_7694	0.008333333	6.989468e-08
1767	OTU_8741	0.008333333	4.627008e-08
1768	OTU_3690	0.008333333	6.332850e-08
1769	OTU_8770	0.008333333	2.624564e-08
1770	OTU_10251	0.008333333	3.989283e-08
1771	OTU_10035	0.008333333	4.392369e-08
1772	OTU_13582	0.008333333	4.590599e-09
1773	OTU_13781	0.008333333	5.858643e-07
1774	OTU_8636	0.008333333	5.125871e-08
1775	OTU_12394	0.008333333	1.688496e-08
1776	OTU_4262	0.008333333	5.881882e-08
1777	OTU_9949	0.008333333	5.294939e-08
1778	OTU_13579	0.008333333	2.624564e-08
1779	OTU_12930	0.008333333	2.706375e-08
1780	OTU_13091	0.008333333	1.146736e-07
1781	OTU_2543	0.008333333	1.226482e-07
1782	OTU_12079	0.008333333	4.392369e-08
1783	OTU_4193	0.008333333	4.529330e-08
1784	OTU_6702	0.008333333	3.596512e-08
1785	OTU_11748	0.008333333	2.755878e-08
1786	OTU_2217	0.008333333	4.238402e-08
1787	OTU_6028	0.008333333	5.211493e-08
1788	OTU_13441	0.008333333	4.042678e-08
1789	OTU_6452	0.008333333	4.627008e-08
1790	OTU_12943	0.008333333	2.269915e-08
1791	OTU_11844	0.008333333	2.269915e-08
1792	OTU_13020	0.008333333	1.997395e-07
